measurement_id,time_diff_ns,cycles_diff,zero_diff
10290,38,99,0
10291,38,99,0
10292,39,101,0
10293,39,100,0
10294,39,99,0
10295,40,97,0
10296,39,97,0
10297,38,97,0
10298,39,99,0
10299,40,95,0
10300,40,97,0
10301,41,99,0
10302,40,97,0
10303,40,97,0
10304,41,97,0
10305,64,100,0
10306,39,96,0
10307,40,99,0
10308,39,99,0
10309,38,98,0
10310,39,98,0
10311,40,99,0
10312,39,99,0
10313,40,100,0
10314,40,99,0
10315,40,98,0
10316,40,98,0
10317,38,100,0
10318,38,98,0
10319,40,100,0
10320,39,99,0
10321,39,97,0
10322,39,95,0
10323,40,98,0
10324,39,98,0
10325,40,100,0
10326,39,99,0
10327,39,99,0
10328,40,97,0
10329,39,96,0
10330,40,98,0
10331,40,100,0
10332,38,101,0
10333,40,100,0
10334,41,101,0
10335,38,99,0
10336,39,98,0
10337,40,96,0
10338,39,99,0
10339,40,97,0
10340,39,99,0
10341,40,97,0
10342,40,100,0
10343,39,100,0
10344,39,97,0
10345,39,98,0
10346,40,97,0
10347,41,101,0
10348,40,100,0
10349,40,97,0
10350,40,98,0
10351,39,98,0
10352,41,100,0
10353,39,95,0
10354,39,97,0
10355,39,97,0
10356,39,101,0
10357,40,100,0
10358,39,98,0
10359,40,101,0
10360,38,98,0
10361,40,98,0
10362,40,100,0
10363,40,101,0
10364,40,100,0
10365,40,101,0
10366,41,101,0
10367,38,99,0
10368,39,96,0
10369,40,98,0
10370,40,96,0
10371,37,100,0
10372,39,99,0
10373,40,101,0
10374,39,98,0
10375,38,98,0
10376,39,98,0
10377,38,97,0
10378,39,97,0
10379,39,99,0
10380,40,101,0
10381,39,100,0
10382,39,99,0
10383,38,99,0
10384,40,95,0
10385,40,99,0
10386,40,97,0
10387,39,97,0
10388,40,97,0
10389,39,97,0
10390,38,99,0
10391,39,98,0
10392,39,98,0
10393,40,98,0
10394,39,98,0
10395,39,98,0
10396,39,98,0
10397,39,98,0
10398,40,98,0
10399,39,98,0
10400,40,98,0
10401,40,100,0
10402,39,101,0
10403,39,100,0
10404,40,97,0
10405,39,98,0
10406,40,98,0
10407,40,100,0
10408,39,99,0
10409,39,101,0
10410,40,96,0
10411,39,96,0
10412,39,96,0
10413,39,100,0
10414,40,96,0
10415,39,100,0
10416,40,95,0
10417,40,97,0
10418,38,97,0
10419,39,97,0
10420,38,101,0
10421,40,100,0
10422,41,99,0
10423,39,99,0
10424,38,99,0
10425,39,99,0
10426,40,99,0
10427,39,99,0
10428,39,97,0
10429,39,99,0
10430,39,97,0
10431,41,99,0
10432,39,97,0
10433,39,99,0
10434,38,99,0
10435,39,101,0
10436,40,98,0
10437,41,98,0
10438,40,96,0
10439,39,96,0
10440,40,96,0
10441,38,100,0
10442,39,97,0
10443,39,99,0
10444,38,99,0
10445,38,101,0
10446,40,98,0
10447,40,98,0
10448,39,96,0
10449,39,98,0
10450,40,98,0
10451,40,98,0
10452,38,98,0
10453,39,98,0
10454,40,98,0
10455,39,98,0
10456,39,98,0
10457,39,99,0
10458,40,101,0
10459,40,100,0
10460,39,99,0
10461,40,97,0
10462,39,97,0
10463,39,99,0
10464,40,97,0
10465,39,101,0
10466,39,98,0
10467,40,100,0
10468,40,99,0
10469,40,99,0
10470,41,97,0
10471,39,99,0
10472,39,95,0
10473,39,101,0
10474,39,98,0
10475,39,100,0
10476,39,101,0
10477,38,98,0
10478,40,96,0
10479,40,98,0
10480,39,100,0
10481,40,97,0
10482,39,97,0
10483,40,99,0
10484,40,99,0
10485,40,97,0
10486,41,99,0
10487,40,97,0
10488,38,99,0
10489,39,101,0
10490,39,100,0
10491,40,97,0
10492,39,101,0
10493,39,98,0
10494,39,96,0
10495,39,100,0
10496,39,98,0
10497,41,100,0
10498,39,99,0
10499,41,99,0
10500,40,98,0
10501,40,98,0
10502,40,98,0
10503,40,98,0
10504,40,98,0
10505,40,98,0
10506,40,98,0
10507,39,97,0
10508,39,101,0
10509,39,98,0
10510,39,98,0
10511,39,100,0
10512,40,97,0
10513,39,99,0
10514,40,101,0
10515,38,99,0
10516,39,98,0
10517,39,98,0
10518,40,96,0
10519,39,96,0
10520,40,98,0
10521,39,98,0
10522,39,98,0
10523,38,98,0
10524,39,98,0
10525,39,98,0
10526,39,98,0
10527,39,98,0
10528,39,96,0
10529,41,99,0
10530,39,99,0
10531,38,99,0
10532,39,99,0
10533,39,99,0
10534,39,97,0
10535,39,99,0
10536,41,97,0
10537,40,99,0
10538,39,97,0
10539,40,98,0
10540,40,100,0
10541,40,100,0
10542,39,99,0
10543,40,98,0
10544,39,100,0
10545,39,97,0
10546,40,99,0
10547,39,99,0
10548,40,99,0
10549,39,101,0
10550,40,98,0
10551,40,98,0
10552,40,98,0
10553,40,98,0
10554,39,100,0
10555,40,99,0
10556,39,98,0
10557,40,98,0
10558,39,98,0
10559,40,98,0
10560,40,98,0
10561,39,100,0
10562,39,97,0
10563,40,97,0
10564,40,97,0
10565,39,99,0
10566,40,101,0
10567,39,100,0
10568,40,97,0
10569,41,97,0
10570,39,99,0
10571,40,99,0
10572,41,97,0
10573,39,101,0
10574,40,98,0
10575,40,98,0
10576,39,98,0
10577,40,98,0
10578,39,98,0
10579,40,97,0
10580,40,99,0
10581,40,99,0
10582,40,99,0
10583,39,99,0
10584,38,97,0
10585,40,99,0
10586,39,97,0
10587,41,97,0
10588,39,101,0
10589,40,100,0
10590,39,99,0
10591,39,99,0
10592,39,99,0
10593,47,101,0
10594,39,97,0
10595,39,96,0
10596,39,98,0
10597,39,98,0
10598,39,97,0
10599,39,99,0
10600,39,98,0
10601,40,100,0
10602,39,99,0
10603,39,99,0
10604,38,98,0
10605,38,100,0
10606,39,97,0
10607,40,101,0
10608,39,98,0
10609,39,98,0
10610,40,100,0
10611,39,95,0
10612,39,99,0
10613,41,99,0
10614,39,98,0
10615,38,96,0
10616,39,100,0
10617,41,99,0
10618,39,101,0
10619,40,98,0
10620,40,100,0
10621,40,97,0
10622,38,99,0
10623,39,99,0
10624,40,97,0
10625,39,97,0
10626,39,101,0
10627,40,98,0
10628,40,98,0
10629,40,98,0
10630,40,101,0
10631,40,99,0
10632,39,97,0
10633,39,100,0
10634,38,100,0
10635,40,97,0
10636,39,101,0
10637,39,98,0
10638,40,100,0
10639,39,98,0
10640,39,100,0
10641,39,98,0
10642,40,100,0
10643,39,99,0
10644,39,99,0
10645,39,97,0
10646,39,100,0
10647,40,96,0
10648,40,98,0
10649,39,97,0
10650,40,101,0
10651,38,98,0
10652,39,96,0
10653,39,99,0
10654,39,101,0
10655,40,100,0
10656,39,96,0
10657,39,100,0
10658,39,101,0
10659,40,98,0
10660,40,96,0
10661,39,99,0
10662,39,97,0
10663,39,99,0
10664,39,99,0
10665,39,99,0
10666,38,101,0
10667,39,96,0
10668,40,96,0
10669,40,96,0
10670,39,98,0
10671,39,96,0
10672,39,98,0
10673,40,98,0
10674,40,96,0
10675,40,100,0
10676,40,98,0
10677,40,98,0
10678,39,98,0
10679,40,96,0
10680,40,100,0
10681,39,99,0
10682,39,97,0
10683,40,99,0
10684,39,97,0
10685,39,101,0
10686,39,96,0
10687,39,98,0
10688,39,98,0
10689,40,96,0
10690,40,98,0
10691,40,98,0
10692,39,98,0
10693,39,98,0
10694,40,98,0
10695,40,100,0
10696,38,101,0
10697,38,98,0
10698,39,100,0
10699,39,98,0
10700,40,98,0
10701,40,98,0
10702,40,100,0
10703,38,99,0
10704,40,99,0
10705,39,101,0
10706,40,96,0
10707,39,96,0
10708,40,96,0
10709,39,96,0
10710,40,98,0
10711,40,98,0
10712,39,100,0
10713,40,101,0
10714,40,97,0
10715,39,99,0
10716,39,99,0
10717,39,99,0
10718,39,100,0
10719,40,98,0
10720,38,98,0
10721,38,98,0
10722,39,98,0
10723,40,98,0
10724,39,98,0
10725,39,100,0
10726,40,99,0
10727,39,97,0
10728,38,99,0
10729,40,99,0
10730,39,99,0
10731,39,99,0
10732,39,99,0
10733,38,99,0
10734,40,97,0
10735,39,101,0
10736,40,98,0
10737,40,98,0
10738,40,100,0
10739,39,100,0
10740,40,99,0
10741,41,97,0
10742,40,99,0
10743,39,97,0
10744,39,99,0
10745,40,98,0
10746,40,98,0
10747,39,96,0
10748,39,98,0
10749,40,96,0
10750,40,100,0
10751,40,98,0
10752,39,98,0
10753,39,98,0
10754,39,100,0
10755,40,101,0
10756,40,96,0
10757,39,98,0
10758,39,98,0
10759,39,98,0
10760,39,100,0
10761,40,17070,0
10762,65,115,0
10763,40,97,0
10764,39,101,0
10765,39,98,0
10766,39,97,0
10767,41,98,0
10768,38,100,0
10769,40,98,0
10770,39,100,0
10771,39,99,0
10772,38,98,0
10773,39,96,0
10774,40,99,0
10775,40,99,0
10776,39,99,0
10777,41,99,0
10778,40,97,0
10779,39,98,0
10780,39,98,0
10781,38,98,0
10782,40,100,0
10783,40,97,0
10784,40,97,0
10785,39,96,0
10786,40,100,0
10787,39,97,0
10788,38,97,0
10789,39,100,0
10790,38,99,0
10791,39,99,0
10792,41,95,0
10793,39,97,0
10794,39,98,0
10795,39,98,0
10796,39,98,0
10797,38,100,0
10798,39,99,0
10799,40,101,0
10800,39,97,0
10801,39,98,0
10802,39,100,0
10803,39,96,0
10804,40,100,0
10805,40,99,0
10806,40,99,0
10807,39,97,0
10808,41,97,0
10809,39,99,0
10810,41,97,0
10811,39,97,0
10812,38,97,0
10813,40,98,0
10814,39,96,0
10815,40,100,0
10816,39,96,0
10817,39,98,0
10818,39,98,0
10819,40,99,0
10820,39,99,0
10821,40,97,0
10822,39,97,0
10823,39,99,0
10824,40,97,0
10825,39,97,0
10826,40,97,0
10827,40,97,0
10828,39,97,0
10829,41,99,0
10830,39,99,0
10831,39,100,0
10832,39,100,0
10833,40,97,0
10834,39,101,0
10835,39,100,0
10836,40,99,0
10837,40,101,0
10838,40,100,0
10839,39,98,0
10840,39,100,0
10841,39,101,0
10842,40,98,0
10843,39,98,0
10844,40,100,0
10845,39,101,0
10846,40,98,0
10847,39,98,0
10848,39,97,0
10849,40,99,0
10850,39,99,0
10851,40,101,0
10852,39,96,0
10853,39,98,0
10854,38,100,0
10855,40,101,0
10856,40,96,0
10857,40,98,0
10858,39,98,0
10859,39,96,0
10860,39,98,0
10861,40,98,0
10862,39,100,0
10863,40,99,0
10864,41,97,0
10865,39,101,0
10866,40,98,0
10867,40,98,0
10868,38,99,0
10869,39,97,0
10870,39,97,0
10871,39,97,0
10872,39,99,0
10873,39,97,0
10874,39,97,0
10875,39,97,0
10876,40,101,0
10877,39,96,0
10878,39,98,0
10879,39,99,0
10880,62,102,0
10881,40,97,0
10882,38,96,0
10883,38,95,0
10884,39,97,0
10885,39,98,0
10886,39,100,0
10887,40,98,0
10888,40,100,0
10889,41,99,0
10890,39,95,0
10891,39,100,0
10892,40,97,0
10893,39,99,0
10894,40,96,0
10895,40,98,0
10896,40,99,0
10897,39,99,0
10898,39,97,0
10899,40,99,0
10900,40,95,0
10901,38,97,0
10902,39,100,0
10903,39,98,0
10904,38,97,0
10905,39,99,0
10906,38,99,0
10907,40,99,0
10908,40,97,0
10909,41,99,0
10910,39,99,0
10911,39,95,0
10912,39,96,0
10913,39,96,0
10914,39,98,0
10915,38,98,0
10916,39,100,0
10917,38,97,0
10918,39,99,0
10919,39,97,0
10920,39,97,0
10921,40,97,0
10922,40,99,0
10923,41,97,0
10924,40,98,0
10925,40,98,0
10926,39,100,0
10927,40,99,0
10928,40,99,0
10929,40,97,0
10930,38,99,0
10931,39,97,0
10932,40,101,0
10933,40,98,0
10934,39,98,0
10935,39,98,0
10936,40,97,0
10937,40,99,0
10938,39,97,0
10939,40,97,0
10940,39,99,0
10941,39,99,0
10942,39,101,0
10943,40,98,0
10944,40,100,0
10945,39,99,0
10946,40,97,0
10947,39,97,0
10948,39,101,0
10949,39,98,0
10950,40,98,0
10951,39,100,0
10952,39,97,0
10953,39,101,0
10954,40,100,0
10955,40,97,0
10956,40,97,0
10957,40,101,0
10958,39,98,0
10959,40,98,0
10960,39,99,0
10961,39,97,0
10962,40,97,0
10963,39,99,0
10964,39,99,0
10965,38,99,0
10966,39,101,0
10967,39,98,0
10968,39,98,0
10969,39,98,0
10970,39,100,0
10971,39,99,0
10972,39,99,0
10973,40,99,0
10974,40,99,0
10975,39,101,0
10976,39,98,0
10977,41,98,0
10978,40,100,0
10979,40,99,0
10980,39,99,0
10981,39,99,0
10982,40,97,0
10983,40,100,0
10984,39,98,0
10985,38,98,0
10986,39,96,0
10987,40,98,0
10988,39,98,0
10989,39,98,0
10990,39,98,0
10991,39,97,0
10992,39,99,0
10993,40,99,0
10994,39,99,0
10995,40,97,0
10996,40,97,0
10997,40,97,0
10998,39,97,0
10999,41,99,0
11000,39,98,0
11001,39,98,0
11002,39,98,0
11003,40,98,0
11004,39,98,0
11005,40,98,0
11006,40,98,0
11007,39,98,0
11008,39,98,0
11009,39,98,0
11010,40,98,0
11011,39,96,0
11012,39,98,0
11013,39,98,0
11014,40,98,0
11015,39,98,0
11016,39,97,0
11017,39,99,0
11018,39,97,0
11019,40,97,0
11020,38,97,0
11021,39,99,0
11022,39,99,0
11023,40,97,0
11024,40,99,0
11025,40,97,0
11026,40,97,0
11027,39,99,0
11028,38,99,0
11029,40,99,0
11030,39,99,0
11031,40,97,0
11032,39,98,0
11033,39,98,0
11034,40,99,0
11035,39,99,0
11036,39,97,0
11037,40,97,0
11038,40,99,0
11039,40,101,0
11040,39,98,0
11041,39,96,0
11042,39,100,0
11043,39,99,0
11044,39,97,0
11045,40,97,0
11046,39,97,0
11047,40,97,0
11048,39,99,0
11049,39,97,0
11050,39,101,0
11051,40,97,0
11052,38,98,0
11053,38,100,0
11054,39,98,0
11055,39,100,0
11056,39,99,0
11057,40,97,0
11058,39,99,0
11059,41,97,0
11060,40,99,0
11061,41,97,0
11062,39,100,0
11063,38,96,0
11064,38,98,0
11065,40,99,0
11066,39,97,0
11067,39,97,0
11068,38,100,0
11069,39,101,0
11070,39,98,0
11071,39,96,0
11072,40,98,0
11073,39,98,0
11074,39,98,0
11075,40,100,0
11076,40,99,0
11077,39,101,0
11078,40,98,0
11079,39,100,0
11080,39,99,0
11081,40,99,0
11082,39,100,0
11083,38,98,0
11084,38,96,0
11085,40,97,0
11086,40,97,0
11087,39,97,0
11088,39,97,0
11089,39,100,0
11090,38,100,0
11091,40,99,0
11092,40,95,0
11093,39,98,0
11094,39,98,0
11095,39,100,0
11096,40,98,0
11097,39,100,0
11098,39,97,0
11099,41,97,0
11100,38,98,0
11101,39,98,0
11102,40,100,0
11103,39,97,0
11104,39,97,0
11105,40,97,0
11106,39,97,0
11107,40,99,0
11108,40,97,0
11109,40,97,0
11110,39,99,0
11111,40,99,0
11112,39,101,0
11113,40,100,0
11114,40,97,0
11115,41,99,0
11116,40,97,0
11117,40,97,0
11118,40,101,0
11119,40,98,0
11120,40,98,0
11121,39,98,0
11122,39,98,0
11123,38,98,0
11124,39,96,0
11125,38,98,0
11126,39,100,0
11127,41,99,0
11128,39,99,0
11129,40,97,0
11130,38,99,0
11131,39,97,0
11132,40,97,0
11133,39,99,0
11134,39,99,0
11135,39,97,0
11136,39,97,0
11137,40,99,0
11138,39,100,0
11139,39,96,0
11140,39,98,0
11141,39,98,0
11142,40,96,0
11143,40,98,0
11144,40,100,0
11145,39,99,0
11146,40,97,0
11147,39,101,0
11148,39,98,0
11149,40,96,0
11150,39,98,0
11151,39,98,0
11152,40,100,0
11153,41,97,0
11154,39,99,0
11155,40,99,0
11156,38,97,0
11157,40,97,0
11158,38,101,0
11159,39,98,0
11160,40,98,0
11161,40,96,0
11162,40,100,0
11163,39,101,0
11164,39,98,0
11165,40,102,0
11166,39,99,0
11167,39,99,0
11168,40,97,0
11169,63,108,0
11170,38,97,0
11171,39,98,0
11172,39,97,0
11173,39,101,0
11174,38,98,0
11175,40,97,0
11176,39,99,0
11177,40,100,0
11178,39,99,0
11179,39,99,0
11180,39,100,0
11181,40,97,0
11182,40,99,0
11183,38,98,0
11184,39,98,0
11185,39,98,0
11186,39,98,0
11187,39,98,0
11188,40,102,0
11189,38,97,0
11190,39,100,0
11191,40,99,0
11192,39,97,0
11193,39,98,0
11194,40,100,0
11195,40,99,0
11196,40,99,0
11197,40,99,0
11198,39,101,0
11199,39,100,0
11200,41,97,0
11201,39,95,0
11202,40,100,0
11203,40,97,0
11204,39,97,0
11205,40,98,0
11206,40,98,0
11207,39,98,0
11208,40,99,0
11209,40,99,0
11210,40,99,0
11211,39,101,0
11212,39,98,0
11213,39,100,0
11214,40,97,0
11215,39,99,0
11216,39,99,0
11217,38,97,0
11218,39,100,0
11219,40,100,0
11220,39,99,0
11221,39,97,0
11222,39,97,0
11223,40,100,0
11224,39,100,0
11225,39,101,0
11226,39,98,0
11227,39,98,0
11228,40,98,0
11229,39,98,0
11230,39,100,0
11231,39,99,0
11232,41,97,0
11233,39,97,0
11234,40,98,0
11235,40,98,0
11236,39,98,0
11237,40,100,0
11238,38,99,0
11239,39,101,0
11240,39,98,0
11241,40,98,0
11242,39,100,0
11243,38,99,0
11244,40,97,0
11245,40,97,0
11246,40,97,0
11247,39,97,0
11248,39,97,0
11249,41,98,0
11250,40,98,0
11251,40,100,0
11252,40,99,0
11253,38,97,0
11254,39,101,0
11255,40,100,0
11256,40,98,0
11257,39,99,0
11258,40,97,0
11259,39,99,0
11260,39,97,0
11261,39,97,0
11262,40,99,0
11263,38,97,0
11264,38,98,0
11265,38,100,0
11266,38,97,0
11267,40,99,0
11268,40,97,0
11269,40,99,0
11270,40,97,0
11271,39,97,0
11272,39,98,0
11273,39,98,0
11274,39,100,0
11275,40,96,0
11276,40,99,0
11277,39,97,0
11278,39,97,0
11279,39,97,0
11280,39,99,0
11281,40,101,0
11282,40,100,0
11283,40,101,0
11284,40,97,0
11285,39,98,0
11286,40,96,0
11287,39,98,0
11288,39,96,0
11289,39,100,0
11290,40,97,0
11291,40,97,0
11292,40,97,0
11293,40,101,0
11294,40,96,0
11295,39,98,0
11296,38,98,0
11297,40,98,0
11298,40,98,0
11299,40,100,0
11300,39,101,0
11301,40,100,0
11302,40,99,0
11303,40,99,0
11304,40,101,0
11305,39,96,0
11306,40,98,0
11307,39,98,0
11308,39,98,0
11309,39,100,0
11310,40,97,0
11311,40,99,0
11312,39,99,0
11313,40,97,0
11314,39,101,0
11315,39,98,0
11316,39,98,0
11317,38,100,0
11318,38,99,0
11319,41,99,0
11320,40,101,0
11321,39,98,0
11322,39,99,0
11323,41,97,0
11324,39,100,0
11325,39,98,0
11326,39,98,0
11327,39,100,0
11328,40,95,0
11329,39,99,0
11330,41,97,0
11331,40,98,0
11332,39,98,0
11333,39,98,0
11334,39,100,0
11335,40,99,0
11336,39,99,0
11337,39,101,0
11338,39,98,0
11339,40,98,0
11340,40,96,0
11341,39,98,0
11342,40,98,0
11343,40,98,0
11344,40,102,0
11345,40,99,0
11346,40,97,0
11347,39,99,0
11348,40,99,0
11349,40,101,0
11350,39,98,0
11351,39,98,0
11352,38,100,0
11353,39,97,0
11354,39,97,0
11355,40,97,0
11356,41,97,0
11357,40,97,0
11358,38,97,0
11359,39,95,0
11360,38,101,0
11361,40,100,0
11362,40,99,0
11363,39,99,0
11364,39,97,0
11365,40,97,0
11366,38,99,0
11367,39,97,0
11368,39,101,0
11369,39,98,0
11370,39,100,0
11371,39,101,0
11372,39,99,0
11373,40,98,0
11374,40,100,0
11375,39,98,0
11376,39,100,0
11377,39,97,0
11378,39,99,0
11379,39,97,0
11380,39,101,0
11381,38,98,0
11382,40,96,0
11383,40,100,0
11384,39,99,0
11385,39,99,0
11386,38,99,0
11387,39,97,0
11388,39,99,0
11389,38,98,0
11390,40,98,0
11391,39,100,0
11392,39,97,0
11393,39,97,0
11394,39,97,0
11395,38,100,0
11396,39,97,0
11397,41,99,0
11398,39,101,0
11399,40,100,0
11400,41,99,0
11401,40,101,0
11402,39,97,0
11403,39,101,0
11404,40,100,0
11405,39,101,0
11406,41,98,0
11407,39,96,0
11408,39,98,0
11409,39,98,0
11410,38,98,0
11411,40,96,0
11412,38,98,0
11413,40,96,0
11414,40,98,0
11415,40,100,0
11416,40,97,0
11417,39,97,0
11418,40,97,0
11419,40,97,0
11420,39,97,0
11421,39,97,0
11422,41,97,0
11423,41,99,0
11424,41,99,0
11425,40,97,0
11426,39,99,0
11427,41,95,0
11428,39,98,0
11429,40,96,0
11430,40,98,0
11431,39,98,0
11432,39,98,0
11433,40,100,0
11434,39,98,0
11435,39,100,0
11436,40,99,0
11437,39,97,0
11438,40,99,0
11439,38,99,0
11440,39,99,0
11441,40,99,0
11442,41,97,0
11443,41,97,0
11444,39,97,0
11445,40,98,0
11446,40,100,0
11447,38,98,0
11448,39,100,0
11449,39,99,0
11450,39,97,0
11451,39,97,0
11452,38,97,0
11453,40,97,0
11454,39,99,0
11455,39,97,0
11456,38,96,0
11457,64,99,0
11458,38,98,0
11459,40,97,0
11460,39,98,0
11461,39,98,0
11462,39,99,0
11463,40,98,0
11464,38,98,0
11465,40,97,0
11466,39,97,0
11467,40,96,0
11468,40,98,0
11469,40,97,0
11470,41,99,0
11471,39,100,0
11472,39,98,0
11473,39,97,0
11474,39,99,0
11475,40,95,0
11476,41,97,0
11477,38,98,0
11478,39,100,0
11479,40,101,0
11480,40,99,0
11481,40,98,0
11482,39,100,0
11483,40,97,0
11484,40,99,0
11485,41,101,0
11486,39,96,0
11487,40,97,0
11488,39,99,0
11489,39,99,0
11490,38,98,0
11491,39,98,0
11492,39,96,0
11493,39,96,0
11494,40,96,0
11495,39,98,0
11496,39,97,0
11497,40,99,0
11498,39,97,0
11499,39,99,0
11500,40,97,0
11501,40,95,0
11502,38,98,0
11503,39,98,0
11504,39,96,0
11505,39,96,0
11506,40,98,0
11507,39,100,0
11508,40,95,0
11509,39,97,0
11510,39,98,0
11511,40,96,0
11512,38,98,0
11513,38,96,0
11514,39,98,0
11515,38,98,0
11516,39,100,0
11517,40,99,0
11518,40,97,0
11519,39,99,0
11520,38,98,0
11521,40,98,0
11522,39,98,0
11523,40,98,0
11524,40,98,0
11525,40,100,0
11526,39,97,0
11527,40,97,0
11528,39,99,0
11529,39,98,0
11530,39,98,0
11531,39,96,0
11532,40,96,0
11533,39,100,0
11534,39,97,0
11535,39,97,0
11536,40,97,0
11537,40,97,0
11538,39,97,0
11539,39,97,0
11540,40,95,0
11541,40,97,0
11542,39,97,0
11543,40,99,0
11544,39,99,0
11545,39,99,0
11546,39,97,0
11547,39,95,0
11548,41,101,0
11549,39,98,0
11550,40,96,0
11551,39,96,0
11552,39,98,0
11553,39,98,0
11554,39,98,0
11555,40,100,0
11556,39,97,0
11557,38,97,0
11558,40,99,0
11559,39,99,0
11560,40,99,0
11561,39,97,0
11562,39,97,0
11563,39,97,0
11564,38,97,0
11565,38,97,0
11566,39,99,0
11567,39,97,0
11568,40,99,0
11569,40,98,0
11570,39,98,0
11571,39,98,0
11572,39,98,0
11573,38,98,0
11574,40,98,0
11575,39,98,0
11576,38,98,0
11577,39,100,0
11578,39,97,0
11579,40,99,0
11580,38,99,0
11581,39,99,0
11582,39,101,0
11583,39,98,0
11584,38,98,0
11585,39,95,0
11586,40,95,0
11587,41,97,0
11588,39,98,0
11589,39,96,0
11590,39,98,0
11591,38,98,0
11592,40,98,0
11593,39,98,0
11594,38,98,0
11595,40,98,0
11596,39,98,0
11597,39,98,0
11598,38,98,0
11599,40,98,0
11600,39,100,0
11601,39,97,0
11602,39,99,0
11603,40,99,0
11604,38,99,0
11605,39,97,0
11606,39,97,0
11607,39,99,0
11608,39,101,0
11609,38,98,0
11610,39,100,0
11611,39,98,0
11612,40,98,0
11613,39,98,0
11614,39,98,0
11615,39,98,0
11616,39,98,0
11617,39,98,0
11618,39,98,0
11619,39,98,0
11620,39,98,0
11621,39,98,0
11622,39,96,0
11623,39,96,0
11624,39,100,0
11625,40,97,0
11626,39,97,0
11627,38,99,0
11628,39,99,0
11629,40,99,0
11630,39,99,0
11631,40,97,0
11632,40,97,0
11633,39,99,0
11634,39,99,0
11635,40,95,0
11636,41,97,0
11637,39,97,0
11638,40,98,0
11639,39,96,0
11640,40,98,0
11641,40,98,0
11642,39,96,0
11643,38,98,0
11644,39,98,0
11645,39,96,0
11646,38,98,0
11647,38,96,0
11648,39,96,0
11649,38,98,0
11650,40,98,0
11651,40,97,0
11652,40,101,0
11653,39,101,0
11654,40,100,0
11655,40,101,0
11656,39,96,0
11657,39,98,0
11658,39,98,0
11659,40,96,0
11660,40,96,0
11661,39,98,0
11662,39,102,0
11663,38,97,0
11664,40,95,0
11665,40,97,0
11666,40,97,0
11667,38,99,0
11668,39,99,0
11669,41,97,0
11670,39,98,0
11671,39,100,0
11672,39,101,0
11673,40,100,0
11674,39,99,0
11675,40,99,0
11676,40,101,0
11677,38,100,0
11678,39,101,0
11679,41,97,0
11680,39,98,0
11681,39,100,0
11682,40,97,0
11683,40,97,0
11684,39,99,0
11685,39,100,0
11686,39,100,0
11687,38,99,0
11688,39,98,0
11689,39,100,0
11690,41,99,0
11691,40,99,0
11692,40,97,0
11693,39,99,0
11694,38,97,0
11695,39,99,0
11696,40,97,0
11697,41,99,0
11698,39,101,0
11699,39,96,0
11700,39,96,0
11701,39,100,0
11702,40,99,0
11703,40,99,0
11704,40,97,0
11705,41,97,0
11706,39,99,0
11707,40,97,0
11708,39,101,0
11709,39,98,0
11710,39,100,0
11711,39,97,0
11712,39,99,0
11713,40,99,0
11714,39,99,0
11715,39,99,0
11716,40,99,0
11717,41,97,0
11718,39,97,0
11719,38,99,0
11720,39,97,0
11721,40,97,0
11722,40,99,0
11723,39,99,0
11724,40,97,0
11725,39,97,0
11726,39,97,0
11727,39,97,0
11728,40,98,0
11729,39,97,0
11730,39,98,0
11731,40,98,0
11732,39,98,0
11733,39,98,0
11734,39,98,0
11735,38,98,0
11736,40,98,0
11737,40,98,0
11738,39,98,0
11739,38,98,0
11740,40,100,0
11741,38,100,0
11742,38,99,0
11743,39,99,0
11744,39,97,0
11745,40,95,0
11746,40,97,0
11747,64,102,0
11748,40,96,0
11749,39,99,0
11750,40,98,0
11751,38,98,0
11752,39,97,0
11753,40,97,0
11754,40,100,0
11755,40,97,0
11756,39,98,0
11757,40,96,0
11758,40,100,0
11759,40,100,0
11760,39,99,0
11761,39,101,0
11762,39,98,0
11763,40,104,0
11764,40,99,0
11765,39,100,0
11766,39,98,0
11767,40,100,0
11768,39,101,0
11769,40,98,0
11770,38,96,0
11771,40,99,0
11772,39,97,0
11773,39,100,0
11774,40,98,0
11775,40,99,0
11776,38,101,0
11777,40,98,0
11778,39,98,0
11779,40,97,0
11780,40,97,0
11781,40,97,0
11782,39,98,0
11783,39,98,0
11784,39,98,0
11785,39,98,0
11786,39,100,0
11787,39,99,0
11788,38,99,0
11789,40,100,0
11790,40,99,0
11791,39,97,0
11792,39,98,0
11793,39,98,0
11794,40,98,0
11795,39,97,0
11796,39,99,0
11797,39,99,0
11798,39,99,0
11799,39,99,0
11800,40,97,0
11801,39,99,0
11802,40,97,0
11803,40,97,0
11804,40,99,0
11805,39,99,0
11806,40,97,0
11807,40,97,0
11808,41,97,0
11809,40,95,0
11810,40,95,0
11811,40,96,0
11812,39,98,0
11813,39,98,0
11814,39,98,0
11815,38,98,0
11816,38,100,0
11817,40,97,0
11818,40,99,0
11819,39,101,0
11820,39,98,0
11821,40,98,0
11822,39,99,0
11823,38,97,0
11824,39,99,0
11825,41,97,0
11826,39,101,0
11827,40,96,0
11828,39,98,0
11829,40,96,0
11830,39,98,0
11831,39,100,0
11832,39,99,0
11833,39,101,0
11834,40,100,0
11835,40,101,0
11836,40,99,0
11837,39,100,0
11838,39,98,0
11839,39,96,0
11840,40,97,0
11841,39,97,0
